ID,smf-name,smf-filepath,reduction,JDUTC,RA,Dec,filter,exp-time,UVx,UVy,UVz,obseqx,obseqy,obseqz,obseclx,obseclsy,obseclz
71329, o5453g0349o.225030.cm, ./smf_downloads/3PI.2010-09-14/o5453g0349o.225030.cm.1213973.smf, PS1_V5, 2455453.9881647443, 359.999998, -4.582828, r.00000, 40.0,0.9968028699424639,-3.4795E-08,-0.0799001781879504,0.9946702628230037,-0.137757228,-0.0597127765560973,0.9946702628230037,-0.150142164,0.0000112770929574
71345, o5453g0366o.225047.cm, ./smf_downloads/3PI.2010-09-14/o5453g0366o.225047.cm.1224075.smf, PS1_V5, 2455454.0006053736, 359.999996, -1.512723, i.00000, 45.0,0.9996514875220313,-6.97888E-08,-0.0263989298075761,0.9946978302152009,-0.137560731,-0.0596289070986859,0.9946978302152009,-0.14992852,0.0000100637185560
71347, o5453g0368o.225049.cm, ./smf_downloads/3PI.2010-09-14/o5453g0368o.225049.cm.1224083.smf, PS1_V5, 2455454.002796968, 357.313802, -3.038098, i.00000, 45.0,0.9974972517795603,-0.046799957,-0.0529999688915006,0.9947026575372130,-0.137526122,-0.0596141320038225,0.9947026575372130,-0.14989089,0.0000098527645670
71364, o5453g0385o.225066.cm, ./smf_downloads/3PI.2010-09-14/o5453g0385o.225066.cm.1224100.smf, PS1_V5, 2455454.015199634, 357.313873, -3.038037, i.00000, 45.0,0.9974973661364395,-0.046798724,-0.0529989057369787,0.9947298146927408,-0.137330304,-0.0595305151677489,0.9947298146927408,-0.149677969,0.0000086778185403
71695, o5454g0382o.225595.cm, ./smf_downloads/SS.2010-09-15/o5454g0382o.225595.cm.469478.smf, PS1_V3, 2455454.9860179466, 357.340457, -8e-06, w.00000, 30.0,0.9989228881766923,-0.046401115,-0.0000001396263402,0.9968035530352986,-0.122220366,-0.0529778603322033,0.9968035530352986,-0.133208376,0.0000102329753140
71712, o5454g0399o.225612.cm, ./ecliptic-cat/ecliptic/23:00hr/o5454g0399o.225612/o5454g0399o.225612.cm.469486.smf, PS1_V3, 2455454.9953599144, 357.340466, 6e-06, w.00000, 30.0,0.9989228954653544,-0.046400958,0.0000001047197551,0.9968215693624792,-0.122072469,-0.0529147345919274,0.9968215693624792,-0.133047573,0.0000093197996058
71729, o5454g0416o.225629.cm, ./smf_downloads/SS.2010-09-15/o5454g0416o.225629.cm.469492.smf, PS1_V3, 2455455.004665369, 357.340458, 5e-06, w.00000, 30.0,0.9989228889865504,-0.046401098,0.0000000872664626,0.9968393581678673,-0.121925186,-0.0528518541575084,0.9968393581678673,-0.132887431,0.0000084256354315
71746, o5454g0433o.225646.cm, ./smf_downloads/SS.2010-09-15/o5454g0433o.225646.cm.469502.smf, PS1_V3, 2455455.014056282, 357.340466, 4e-06, w.00000, 30.0,0.9989228954653574,-0.046400958,0.0000000698131701,0.9968571538993186,-0.121776594,-0.0527883948174687,0.9968571538993186,-0.132725858,0.0000075419803068
72035, o5455g0339o.226138.cm, ./smf_downloads/SS.2010-09-16/o5455g0339o.226138.cm.469506.smf, PS1_V3, 2455455.937195503, 357.340466, -1e-05, w.00000, 40.0,0.9989228954653446,-0.046400958,-0.0000001745329252,0.9985690592503044,-0.107390218,-0.0465442736439414,0.9985690592503044,-0.117042847,0.0000138392874818
72052, o5455g0356o.226155.cm, ./smf_downloads/SS.2010-09-16/o5455g0356o.226155.cm.469513.smf, PS1_V3, 2455455.9484559237, 357.340468, 8e-06, w.00000, 40.0,0.9989228970850483,-0.046400923,0.0000001396263402,0.9985884594999435,-0.107211517,-0.0464680370393818,0.9985884594999435,-0.116848567,0.0000127018611281
72069, o5455g0373o.226172.cm, ./smf_downloads/SS.2010-09-16/o5455g0373o.226172.cm.469521.smf, PS1_V3, 2455455.9595796065, 357.340461, 1.3e-05, w.00000, 40.0,0.9989228914160828,-0.046401045,0.0000002268928028,0.9986073908119959,-0.107034983,-0.0463927243728139,0.9986073908119959,-0.116656643,0.0000115788662132
72086, o5455g0390o.226189.cm, ./smf_downloads/SS.2010-09-16/o5455g0390o.226189.cm.469530.smf, PS1_V3, 2455455.9706695364, 357.340568, 0.000208, w.00000, 40.0,0.9989229780618430,-0.04639918,0.0000036302848441,0.9986260343584199,-0.106858997,-0.0463176384331200,0.9986260343584199,-0.116465311,0.0000104653410459
76846, o5472g0279o.233638.cm, ./smf_downloads/OSS.2010-10-03/o5472g0279o.233638.cm.469719.smf, PS1_V3, 2455472.880569728, 357.340461, -1e-06, w.00000, 45.0,0.9989228914161085,-0.046401045,-0.0000000174532925,0.9857545895709318,0.157968324,0.0684975669946829,0.9857545895709318,0.172179871,0.0000090982388629
76863, o5472g0296o.233655.cm, ./smf_downloads/OSS.2010-10-03/o5472g0296o.233655.cm.469736.smf, PS1_V3, 2455472.892468033, 359.999998, -1.501271, w.00000, 45.0,0.9996567440428226,-3.48946E-08,-0.0261991238346172,0.9857163565727971,0.158155661,0.0685774971667093,0.9857163565727971,0.172383544,0.0000079145798204
76865, o5472g0298o.233657.cm, ./smf_downloads/OSS.2010-10-03/o5472g0298o.233657.cm.469737.smf, PS1_V3, 2455472.8938453863, 357.340446, 0.0, w.00000, 45.0,0.9989228792683090,-0.046401307,0.0000000000000000,0.9857119135893880,0.158177348,0.0685867497564698,0.9857119135893880,0.172407121,0.0000077771309826
76884, o5472g0318o.233678.cm, ./smf_downloads/OSS.2010-10-03/o5472g0318o.233678.cm.469752.smf, PS1_V3, 2455472.9084262573, 357.340458, 1.8e-05, w.00000, 45.0,0.9989228889865048,-0.046401098,0.0000003141592654,0.9856646612312192,0.158406926,0.0686846969621629,0.9856646612312192,0.172656716,0.0000063209159540
76901, o5472g0335o.233694.cm, ./smf_downloads/OSS.2010-10-03/o5472g0335o.233694.cm.469763.smf, PS1_V3, 2455472.9202781217, 359.999986, -1.501244, w.00000, 45.0,0.9996567563887285,-2.44262E-07,-0.0261986527574718,0.9856259591633356,0.158593519,0.0687643091933941,0.9856259591633356,0.17285958,0.0000051414502526
76903, o5472g0337o.233696.cm, ./smf_downloads/OSS.2010-10-03/o5472g0337o.233696.cm.469769.smf, PS1_V3, 2455472.9216762595, 357.340563, 0.000215, w.00000, 45.0,0.9989229740122963,-0.046399267,0.0000037524578918,0.9856213762578373,0.158615529,0.0687737007012977,0.9856213762578373,0.172883509,0.0000050028999823
77824, o5476g0142o.235837.cm, ./smf_downloads/3PI.2010-10-07/o5476g0142o.235837.cm.1215623.smf, PS1_V5, 2455476.8321745163, 354.774878, -4.427528, g.00000, 43.0,0.9928727418964343,-0.090797458,-0.0771980574724321,0.9706933267347039,0.218783649,0.0948677319178214,0.9706933267347039,0.23846629,0.0000123046248234
77825, o5476g0143o.235838.cm, ./smf_downloads/3PI.2010-10-07/o5476g0143o.235838.cm.1215680.smf, PS1_V5, 2455476.832807041, 354.725143, -1.495648, g.00000, 43.0,0.9954258903032855,-0.091902306,-0.0261010175318604,0.9706906095097299,0.218793461,0.0948719210267748,0.9706906095097299,0.238476958,0.0000122451750521
77842, o5476g0160o.235855.cm, ./smf_downloads/3PI.2010-10-07/o5476g0160o.235855.cm.1215626.smf, PS1_V5, 2455476.843843085, 354.774878, -4.427526, g.00000, 43.0,0.9928727445799564,-0.090797458,-0.0771980226700160,0.9706430855978809,0.218964682,0.0949450092681404,0.9706430855978809,0.238663124,0.0000111944777100
77843, o5476g0161o.235856.cm, ./smf_downloads/3PI.2010-10-07/o5476g0161o.235856.cm.1215684.smf, PS1_V5, 2455476.8446029536, 354.725149, -1.495632, g.00000, 43.0,0.9954259071851403,-0.091902202,-0.0261007383743175,0.9706398053672347,0.218976473,0.0949500415170622,0.9706398053672347,0.238675943,0.0000111212680443
78644, o5478g0095o.236872.cm, ./smf_downloads/3PI.2010-10-09/o5478g0095o.236872.cm.1213330.smf, PS1_V5, 2455478.7824595654, 357.340475, 7e-06, g.00000, 43.0,0.9989229027539855,-0.046400801,0.0000001221730476,0.9615865043841620,0.248438619,0.1077277652369972,0.9615865043841620,0.270789621,0.0000150847319243
78662, o5478g0113o.236890.cm, ./smf_downloads/3PI.2010-10-09/o5478g0113o.236890.cm.1213333.smf, PS1_V5, 2455478.7940910547, 357.340459, -7e-06, g.00000, 43.0,0.9989228897963984,-0.04640108,-0.0000001221730476,0.9615306095118574,0.248617124,0.1078041049510698,0.9615306095118574,0.270983762,0.0000141199252980
78680, o5478g0132o.236909.cm, ./smf_downloads/3PI.2010-10-09/o5478g0132o.236909.cm.1215847.smf, PS1_V5, 2455478.8070358373, 357.34046, -1.8e-05, r.00000, 40.0,0.9989228906062081,-0.046401063,-0.0000003141592654,0.9614681457049327,0.248815907,0.1078890591120803,0.9614681457049327,0.271199935,0.0000129924287061
78698, o5478g0150o.236926.cm, ./smf_downloads/3PI.2010-10-09/o5478g0150o.236926.cm.1215850.smf, PS1_V5, 2455478.818130922, 357.340469, 7e-06, r.00000, 40.0,0.9989228978948995,-0.046400906,0.0000001221730476,0.9614143831758325,0.248986376,0.1079618699096202,0.9614143831758325,0.271385299,0.0000119864065021
79165, o5479g0157o.237496.cm, ./smf_downloads/3PI.2010-10-10/o5479g0157o.237496.cm.1213067.smf, PS1_V5, 2455479.815131968, 359.999995, -4.450557, g.00000, 43.0,0.9969846682756877,-8.70033E-08,-0.0775987836451673,0.9563292893971601,0.264040953,0.1144880166573414,0.9563292893971601,0.287793556,0.0000112423230157
79166, o5479g0158o.237498.cm, ./smf_downloads/3PI.2010-10-10/o5479g0158o.237498.cm.1213068.smf, PS1_V5, 2455479.8157654246, 357.371397, -2.980729, g.00000, 43.0,0.9975963039699824,-0.045799638,-0.0520000718344107,0.9563260331168910,0.264050639,0.1144921523146606,0.9563260331168910,0.287804087,0.0000111838558524
79167, o5479g0159o.237497.cm, ./smf_downloads/3PI.2010-10-10/o5479g0159o.237497.cm.1208554.smf, PS1_V5, 2455479.8164075017, 357.39563, -5.888892, g.00000, 43.0,0.9936952848013436,-0.045199385,-0.1025996906544223,0.9563227318139842,0.264060457,0.1144963442380287,0.9563227318139842,0.287814763,0.0000111244889544
79184, o5479g0176o.237515.cm, ./smf_downloads/3PI.2010-10-10/o5479g0176o.237515.cm.1213072.smf, PS1_V5, 2455479.827311448, 357.371412, -2.980737, g.00000, 43.0,0.9975963087073155,-0.045799376,-0.0520002112718472,0.9562665579703729,0.264227222,0.1145675306595886,0.9562665579703729,0.287996083,0.0000101012372383
79185, o5479g0177o.237516.cm, ./smf_downloads/3PI.2010-10-10/o5479g0177o.237516.cm.1208558.smf, PS1_V5, 2455479.827949625, 357.395599, -5.888892, g.00000, 43.0,0.9936952603459772,-0.045199923,-0.1025996906544223,0.9562632637758031,0.264236984,0.1145716968777946,0.9562632637758031,0.288006697,0.0000100405230080
79235, o5479g0244o.237583.cm, ./smf_downloads/3PI.2010-10-10/o5479g0244o.237583.cm.1213976.smf, PS1_V5, 2455479.8809853736, 359.999997, -4.450562, r.00000, 40.0,0.9969846615039150,-5.2202E-08,-0.0775988706484923,0.9559869050352771,0.265048666,0.1149178836071180,0.9559869050352771,0.288889105,0.0000047924101046
79236, o5479g0245o.237584.cm, ./smf_downloads/3PI.2010-10-10/o5479g0245o.237584.cm.1213977.smf, PS1_V5, 2455479.881673293, 357.371398, -2.980726, r.00000, 40.0,0.9975963074891880,-0.045799621,-0.0520000195453717,0.9559832861640755,0.265059196,0.1149223733374147,0.9559832861640755,0.288900552,0.0000047230156660
79237, o5479g0246o.237585.cm, ./smf_downloads/3PI.2010-10-10/o5479g0246o.237585.cm.1208926.smf, PS1_V5, 2455479.8822826203, 357.395616, -5.888871, r.00000, 40.0,0.9936953113228626,-0.04519963,-0.1025993260694941,0.9559800799975832,0.265068523,0.1149263501183483,0.9559800799975832,0.288910692,0.0000046615492944
79254, o5479g0263o.237602.cm, ./smf_downloads/3PI.2010-10-10/o5479g0263o.237602.cm.1213981.smf, PS1_V5, 2455479.8934745537, 357.371382, -2.980701, r.00000, 40.0,0.9975963173648020,-0.0457999,-0.0519995838033748,0.9559210666925957,0.265239832,0.1149993922247120,0.9559210666925957,0.289096919,0.0000035336436940
79255, o5479g0264o.237603.cm, ./smf_downloads/3PI.2010-10-10/o5479g0264o.237603.cm.1208929.smf, PS1_V5, 2455479.894757656, 357.395564, -5.889089, r.00000, 40.0,0.9936948803248714,-0.045200514,-0.1026031108076015,0.9559142861520877,0.26525947,0.1150077658915436,0.9559142861520877,0.289118268,0.0000034046052175
80631, o5483g0168o.239819.cm, ./smf_downloads/3PI.2010-10-14/o5483g0168o.239819.cm.1224109.smf, PS1_V5, 2455483.796174897, 357.371398, -2.980695, i.00000, 45.0,0.9975963355941568,-0.045799622,-0.0519994792252941,0.9332150367341258,0.323317181,0.1401840436694072,0.9332150367341258,0.352399724,0.0000081565902216
80648, o5483g0185o.239836.cm, ./smf_downloads/3PI.2010-10-14/o5483g0185o.239836.cm.1224121.smf, PS1_V5, 2455483.807790188, 357.371387, -2.980713, i.00000, 45.0,0.9975963104822637,-0.045799813,-0.0519997929595345,0.9331423304078471,0.32349065,0.1402580897522949,0.9331423304078471,0.352588333,0.0000070904833007
80698, o5483g0319o.239971.cm, ./smf_downloads/3PI.2010-10-14/o5483g0319o.239971.cm.1209403.smf, PS1_V5, 2455483.872642012, 357.395608, -5.888884, i.00000, 45.0,0.9936952817567649,-0.045199768,-0.1025995517649275,0.9327319525906828,0.324460047,0.1406714111295002,0.9327319525906828,0.353642147,0.0000007016694360
80715, o5483g0336o.239987.cm, ./smf_downloads/3PI.2010-10-14/o5483g0336o.239987.cm.1209406.smf, PS1_V5, 2455483.8841490177, 357.395613, -5.888905, i.00000, 45.0,0.9936952481352606,-0.045199679,-0.1025999163498471,0.9326583264377002,0.32463208,0.1407447310261152,0.9326583264377002,0.353829149,-0.0000004593350010
83554, o5493g0245o.244942.cm, ./smf_downloads/MD.2010-10-24/o5493g0245o.244942.cm.1347038.smf, PS1_V5, 2455493.8103866423, 352.312525, -0.433343, y.00000, 240.0,0.9909841214747985,-0.133765725,-0.0075631900338783,0.8559042348818450,0.464997118,0.2015995925064007,0.8559042348818450,0.506818228,-0.0000012214100277
83555, o5493g0246o.244943.cm, ./smf_downloads/MD.2010-10-24/o5493g0246o.244943.cm.1347041.smf, PS1_V5, 2455493.8133339942, 352.316594, -0.444284, y.00000, 240.0,0.9909921693344679,-0.133695152,-0.0077541409066757,0.8558777355275504,0.465037687,0.2016168664467575,0.8558777355275504,0.50686232,-0.0000015102726790
83556, o5493g0247o.244944.cm, ./smf_downloads/MD.2010-10-24/o5493g0247o.244944.cm.1347039.smf, PS1_V5, 2455493.8163377396, 352.323589, -0.436931, y.00000, 240.0,0.9910094622677541,-0.133574297,-0.0076258106414847,0.8558507129533208,0.465079034,0.2016344703776906,0.8558507129533208,0.506907257,-0.0000018057214180
83557, o5493g0248o.244945.cm, ./smf_downloads/MD.2010-10-24/o5493g0248o.244945.cm.1347040.smf, PS1_V5, 2455493.819275632, 352.322246, -0.426922, y.00000, 240.0,0.9910076361337409,-0.133597702,-0.0074511256006309,0.8558242669524018,0.465119475,0.2016516878574405,0.8558242669524018,0.50695121,-0.0000020956260687
83558, o5493g0249o.244946.cm, ./smf_downloads/MD.2010-10-24/o5493g0249o.244946.cm.1347006.smf, PS1_V5, 2455493.8222294576, 352.313555, -0.421704, y.00000, 240.0,0.9909880281331617,-0.133748113,-0.0073600568176287,0.8557976616743567,0.465160137,0.2016689982044797,0.8557976616743567,0.506995402,-0.0000023879322228
83559, o5493g0250o.244947.cm, ./smf_downloads/MD.2010-10-24/o5493g0250o.244947.cm.1347007.smf, PS1_V5, 2455493.825243496, 352.304079, -0.425261, y.00000, 240.0,0.9909654396110433,-0.133911946,-0.0074221364833891,0.8557704976328846,0.465201628,0.2016866608921632,0.8557704976328846,0.507040495,-0.0000026869491098
83560, o5493g0251o.244948.cm, ./smf_downloads/MD.2010-10-24/o5493g0251o.244948.cm.1347008.smf, PS1_V5, 2455493.828170523, 352.300941, -0.434881, y.00000, 240.0,0.9909568550617335,-0.133966051,-0.0075900324272956,0.8557441018700118,0.465241922,0.2017038131744969,0.8557441018700118,0.507084287,-0.0000029779593783
83561, o5493g0252o.244949.cm, ./smf_downloads/MD.2010-10-24/o5493g0252o.244949.cm.1347009.smf, PS1_V5, 2455493.831105622, 352.306536, -0.443349, y.00000, 240.0,0.9909688097885030,-0.133869131,-0.0077378225677438,0.8557176175472740,0.465282327,0.2017210122546500,0.8557176175472740,0.507128199,-0.0000032702906216
93282, o5536g0034o.263496.cm, ./smf_downloads/3PI.2010-12-06/o5536g0034o.263496.cm.1209760.smf, PS1_V5, 2455536.712631349, 353.427263, -3.038182, z.00000, 30.0,0.9920310181221388,-0.114303575,-0.0530014329074651,0.2747889714507641,0.868245981,0.3764191909406751,0.2747889714507641,0.946331068,-0.0000105614420461
93283, o5536g0035o.263497.cm, ./smf_downloads/3PI.2010-12-06/o5536g0035o.263497.cm.1209658.smf, PS1_V5, 2455536.713122303, 353.250109, -5.946648, z.00000, 30.0,0.9877247771478764,-0.116903026,-0.1036023510580827,0.2747807295206577,0.868248236,0.3764201150405539,0.2747807295206577,0.946333505,-0.0000106107449778
93288, o5536g0040o.263502.cm, ./smf_downloads/3PI.2010-12-06/o5536g0040o.263502.cm.1209702.smf, PS1_V5, 2455536.715586495, 358.085861, -6.309503, z.00000, 30.0,0.9933881250652261,-0.03319949,-0.1098991665920531,0.2747393556486518,0.868259556,0.3764247528530654,0.2747393556486518,0.946345736,-0.0000108583822319
93289, o5536g0041o.263503.cm, ./ps1-3pi-cat/gpc1/ThreePi.nt/2010/12/06/o5536g0041o.263503/o5536g0041o.263503.cm.149441.smf, PS1_V3, 2455536.7161170454, 355.741957, -4.697737, z.00000, 30.0,0.9938896671560745,-0.073999052,-0.0818991445776302,0.2747304463675721,0.868261993,0.3764257513007400,0.2747304463675721,0.946348369,-0.0000109117343616
93291, o5536g0043o.263505.cm, ./smf_downloads/3PI.2010-12-06/o5536g0043o.263505.cm.1209783.smf, PS1_V5, 2455536.717097894, 355.920917, -1.810784, z.00000, 30.0,0.9969687137100046,-0.071097782,-0.0315988819537982,0.2747139742053747,0.868266499,0.3764275970834302,0.2747139742053747,0.946353237,-0.0000110103970997
93304, o5536g0056o.263518.cm, ./smf_downloads/3PI.2010-12-06/o5536g0056o.263518.cm.1209761.smf, PS1_V5, 2455536.7235157858, 353.427264, -3.038182, z.00000, 30.0,0.9920310201171122,-0.114303557,-0.0530014329074651,0.2746061538808799,0.868295974,0.3764396716777917,0.2746061538808799,0.946385082,-0.0000116566356084
93305, o5536g0057o.263520.cm, ./smf_downloads/3PI.2010-12-06/o5536g0057o.263520.cm.1209678.smf, PS1_V5, 2455536.7240047385, 353.250134, -5.946634, z.00000, 30.0,0.9877248532956867,-0.116902598,-0.1036021080268601,0.2745979366767455,0.868298219,0.3764405913965524,0.2745979366767455,0.946387508,-0.0000117058997511
93310, o5536g0062o.263524.cm, ./smf_downloads/3PI.2010-12-06/o5536g0062o.263524.cm.1209704.smf, PS1_V5, 2455536.7268001153, 358.085863, -6.309471, z.00000, 30.0,0.9933881875689757,-0.033199458,-0.1098986114696867,0.2745509506844627,0.868311054,0.3764458489631091,0.2745509506844627,0.946401375,-0.0000119875686147
93311, o5536g0063o.263525.cm, ./smf_downloads/3PI.2010-12-06/o5536g0063o.263525.cm.1209762.smf, PS1_V5, 2455536.727400649, 355.741956, -4.697738, z.00000, 30.0,0.9938896644390830,-0.073999069,-0.0818991619722905,0.2745408549348454,0.868313811,0.3764469783336758,0.2745408549348454,0.946404354,-0.0000120480795316
93313, o5536g0065o.263527.cm, ./smf_downloads/3PI.2010-12-06/o5536g0065o.263527.cm.1209794.smf, PS1_V5, 2455536.728583243, 355.920925, -1.810797, z.00000, 30.0,0.9969687164856951,-0.071097642,-0.0315991087332968,0.2745209722267173,0.86831924,0.3764492022130254,0.2745209722267173,0.946410219,-0.0000121672333297
95617, o5555g0104o.267526.cm, ./smf_downloads/3PI.2010-12-25/o5555g0104o.267526.cm.1211402.smf, PS1_V5, 2455555.771914851, 353.632609, -0.143248, z.00000, 30.0,0.9938280929234168,-0.11090298,-0.0025001466422646,-0.0547734203404660,0.901003002,0.3906112266421462,-0.0547734203404660,0.982030315,-0.0000196179882045
95628, o5555g0115o.267537.cm, ./smf_downloads/3PI.2010-12-25/o5555g0115o.267537.cm.1211481.smf, PS1_V5, 2455555.777584701, 358.42414, -0.57868, z.00000, 30.0,0.9995708063556041,-0.027499075,-0.0100996996060467,-0.0548732186025699,0.900998852,0.3906089322599064,-0.0548732186025699,0.982025595,-0.0000200721121999
95639, o5555g0126o.267549.cm, ./smf_downloads/3PI.2010-12-25/o5555g0126o.267549.cm.1211403.smf, PS1_V5, 2455555.783387859, 353.632614, -0.143249, z.00000, 30.0,0.9938281025581570,-0.110902893,-0.0025001640955025,-0.0549754047751900,0.900994563,0.3906065799443123,-0.0549754047751900,0.982020724,-0.0000205241845103
95650, o5555g0137o.267559.cm, ./smf_downloads/3PI.2010-12-25/o5555g0137o.267559.cm.1211483.smf, PS1_V5, 2455555.7893081745, 358.42414, -0.578683, z.00000, 30.0,0.9995708058269838,-0.027499075,-0.0100997519632537,-0.0550796959371369,0.900990142,0.3906041759796446,-0.0550796959371369,0.982015712,-0.0000209714882652
96119, o5557g0055o.268302.cm, ./smf_downloads/3PI.2010-12-27/o5557g0055o.268302.cm.1211695.smf, PS1_V5, 2455557.7354932856, 355.741984, -4.697709, y.00000, 30.0,0.9938897419400770,-0.073998586,-0.0818986575271315,-0.0890035923844910,0.8986235,0.3895832846909836,-0.0890035923844910,0.979438273,-0.0000162246453523
96120, o5557g0056o.268303.cm, ./smf_downloads/3PI.2010-12-27/o5557g0056o.268303.cm.1212260.smf, PS1_V5, 2455557.736011445, 358.24333, -3.445584, y.00000, 30.0,0.9977232069161835,-0.030599458,-0.0601005452321221,-0.0890126679756962,0.898622851,0.3895829517945865,-0.0890126679756962,0.979437545,-0.0000162718058408
96139, o5557g0075o.268322.cm, ./smf_downloads/3PI.2010-12-27/o5557g0075o.268322.cm.1211696.smf, PS1_V5, 2455557.7454295396, 355.741953, -4.697743, y.00000, 30.0,0.9938896534371729,-0.07399912,-0.0818992489455917,-0.0891776922493886,0.898611005,0.3895768954519265,-0.0891776922493886,0.979424267,-0.0000171163625727
96140, o5557g0076o.268323.cm, ./smf_downloads/3PI.2010-12-27/o5557g0076o.268323.cm.1212261.smf, PS1_V5, 2455557.745919943, 358.243266, -3.44563, y.00000, 30.0,0.9977231245061849,-0.030600571,-0.0601013466322668,-0.0891862884992700,0.898610385,0.3895765798053691,-0.0891862884992700,0.979423573,-0.0000171596527287
