,ID,smf-name,smf-filepath,reduction,JDUTC,RA,Dec,filter,exp-time,UVx,UVy,UVz,obseqx,obseqy,obseqz,obseclx,obseclsy,obseclz
382829,382829, o6681g0121o.700935.cm, ./smf_downloads/3PI.2014-01-24/o6681g0121o.700935.cm.1436104.smf, PS1_V5, 2456681.7743620477, 103.949904, 18.469904, g.00000, 43.0,-0.2286557894450772,0.920516259,0.3168064826174751,-0.5503221095278533,0.748875676,0.3246496032050859,-0.5503221095278533,0.816218195,-0.0000254489906183
382832,382832, o6681g0124o.700940.cm, ./smf_downloads/3PI.2014-01-24/o6681g0124o.700940.cm.1430908.smf, PS1_V5, 2456681.7763953176, 106.896812, 19.090797, g.00000, 43.0,-0.2746636863997705,0.904205517,0.3270661145593172,-0.5503521583892681,0.748857828,0.3246417758401957,-0.5503521583892681,0.816198706,-0.0000255310371282
382833,382833, o6681g0125o.700939.cm, ./smf_downloads/3PI.2014-01-24/o6681g0125o.700939.cm.1430909.smf, PS1_V5, 2456681.7770332745, 104.889808, 21.172413, g.00000, 43.0,-0.2396154636089017,0.901186215,0.3611756292071448,-0.5503615868881218,0.748852227,0.3246393198480332,-0.5503615868881218,0.81619259,-0.0000255562871645
382834,382834, o6681g0126o.700942.cm, ./smf_downloads/3PI.2014-01-24/o6681g0126o.700942.cm.1430910.smf, PS1_V5, 2456681.7776695713, 107.880523, 21.796003, g.00000, 43.0,-0.2850838512549314,0.883663529,0.3713030627230989,-0.5503709910365904,0.748846639,0.3246368702061690,-0.5503709910365904,0.81618649,-0.0000255812363263
382844,382844, o6681g0136o.700951.cm, ./smf_downloads/3PI.2014-01-24/o6681g0136o.700951.cm.1431003.smf, PS1_V5, 2456681.7843635324, 99.760304, 22.579304, g.00000, 43.0,-0.1565323427610770,0.909984036,0.3839618217486893,-0.5504699349854191,0.748787817,0.3246110970561958,-0.5504699349854191,0.816122269,-0.0000258293757174
382845,382845, o6681g0137o.700953.cm, ./smf_downloads/3PI.2014-01-24/o6681g0137o.700953.cm.1431004.smf, PS1_V5, 2456681.785007479, 98.954619, 19.908099, g.00000, 43.0,-0.1463503494909260,0.928780297,0.3405124605031628,-0.5504794541686439,0.748782154,0.3246086174897125,-0.5504794541686439,0.816116087,-0.0000258518571036
382847,382847, o6681g0139o.700954.cm, ./smf_downloads/3PI.2014-01-24/o6681g0139o.700954.cm.1435989.smf, PS1_V5, 2456681.7863849606, 101.03161, 17.837793, g.00000, 43.0,-0.1821518390011698,0.934337604,0.3063232746589374,-0.5504998174038795,0.748770038,0.3246033132510744,-0.5504998174038795,0.816102862,-0.0000258991232725
382848,382848, o6681g0140o.700956.cm, ./smf_downloads/3PI.2014-01-24/o6681g0140o.700956.cm.1430912.smf, PS1_V5, 2456681.787134417, 101.908, 20.5433, g.00000, 43.0,-0.1932190316829286,0.916255949,0.3509151501799718,-0.5505108968698714,0.748763445,0.3246004272559471,-0.5505108968698714,0.816095665,-0.0000259243668349
382849,382849, o6681g0141o.700955.cm, ./smf_downloads/3PI.2014-01-24/o6681g0141o.700955.cm.1436058.smf, PS1_V5, 2456681.787895597, 103.949899, 18.469892, g.00000, 43.0,-0.2286557251105229,0.920516343,0.3168062839661460,-0.5505221498624316,0.748756748,0.3245974960566693,-0.5505221498624316,0.816088354,-0.0000259496634408
382852,382852, o6681g0144o.700959.cm, ./smf_downloads/3PI.2014-01-24/o6681g0144o.700959.cm.1430913.smf, PS1_V5, 2456681.7899209964, 106.896809, 19.090802, g.00000, 43.0,-0.2746636307600063,0.904205504,0.3270661970262504,-0.5505520935672880,0.748738922,0.3245896962414270,-0.5505520935672880,0.816068897,-0.0000260152921160
382853,382853, o6681g0145o.700960.cm, ./smf_downloads/3PI.2014-01-24/o6681g0145o.700960.cm.1430917.smf, PS1_V5, 2456681.7905577244, 104.889807, 21.172396, g.00000, 43.0,-0.2396154754169135,0.901186323,0.3611753525294591,-0.5505615073045098,0.748733317,0.3245872441160050,-0.5505615073045098,0.816062779,-0.0000260354174462
382854,382854, o6681g0146o.700961.cm, ./smf_downloads/3PI.2014-01-24/o6681g0146o.700961.cm.1430918.smf, PS1_V5, 2456681.791196156, 107.880505, 21.796007, g.00000, 43.0,-0.2850835656849746,0.883663594,0.3713031275454455,-0.5505709463592375,0.748727696,0.3245847853897211,-0.5505709463592375,0.816056643,-0.0000260553528120
382863,382863, o6681g0156o.700971.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/01/24/o6681g0156o.700971/o6681g0156o.700971.cm.910406.smf, PS1_V3, 2456681.798198137, 105.642598, 28.144505, w.00000, 45.0,-0.2377542916698223,0.849102405,0.4716969388484427,-0.5506744770472990,0.748666001,0.3245578166806698,-0.5506744770472990,0.815989312,-0.0000262578842614
382868,382868, o6681g0161o.700977.cm, ./smf_downloads/OSS.2014-01-24/o6681g0161o.700977.cm.1826987.smf, PS1_V5, 2456681.80150507, 107.433303, 25.896994, w.00000, 45.0,-0.2695102298937428,0.85825967,0.4367545928299336,-0.5507233776303294,0.748636834,0.3245450780408291,-0.5507233776303294,0.815957484,-0.0000263432018343
382880,382880, o6681g0173o.700989.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/01/24/o6681g0173o.700989/o6681g0173o.700989.cm.910424.smf, PS1_V3, 2456681.8094478445, 105.642846, 28.14454, w.00000, 45.0,-0.2377578892415002,0.849101099,0.4716974774853375,-0.5508408390577157,0.748566699,0.3245144771801273,-0.5508408390577157,0.815880964,-0.0000265207599530
382885,382885, o6681g0178o.700994.cm, ./smf_downloads/OSS.2014-01-24/o6681g0178o.700994.cm.1826986.smf, PS1_V5, 2456681.8127603508, 107.43331, 25.896994, w.00000, 45.0,-0.2695103347499407,0.858259637,0.4367545928299336,-0.5508898289404803,0.748537416,0.3245017133220083,-0.5508898289404803,0.81584902,-0.0000265833136916
382897,382897, o6681g0190o.701006.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/01/24/o6681g0190o.701006/o6681g0190o.701006.cm.910440.smf, PS1_V3, 2456681.8206779957, 105.642783, 28.144536, w.00000, 45.0,-0.2377569644853329,0.849101392,0.4716974159268442,-0.5510069303074960,0.748467343,0.3244712003137984,-0.5510069303074960,0.815772593,-0.0000267052043724
382902,382902, o6681g0195o.701011.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/01/24/o6681g0195o.701011/o6681g0195o.701011.cm.910445.smf, PS1_V3, 2456681.823993525, 107.433296, 25.896994, w.00000, 45.0,-0.2695101250375415,0.858259703,0.4367545928299336,-0.5510559676787372,0.748437967,0.3244584210549622,-0.5510559676787372,0.815740557,-0.0000267446202371
382914,382914, o6681g0207o.701021.cm, ./smf_downloads/OSS.2014-01-24/o6681g0207o.701021.cm.1827724.smf, PS1_V5, 2456681.8319470542, 105.642975, 28.144608, w.00000, 45.0,-0.2377596500188268,0.849100024,0.4716985239793728,-0.5511736014687044,0.748367415,0.3244277607330032,-0.5511736014687044,0.815663631,-0.0000268110633855
382919,382919, o6681g0212o.701026.cm, ./smf_downloads/OSS.2014-01-24/o6681g0212o.701026.cm.1827054.smf, PS1_V5, 2456681.835271052, 107.433293, 25.896994, w.00000, 45.0,-0.2695100800991681,0.858259717,0.4367545928299336,-0.5512227627079896,0.748337896,0.3244149450524393,-0.5512227627079896,0.81563145,-0.0000268270456723
383949,383949, o6683g0119o.702270.cm, ./smf_downloads/OSS.2014-01-26/o6683g0119o.702270.cm.1825872.smf, PS1_V5, 2456683.7884265464, 105.012195, 20.436818, w.00000, 45.0,-0.2427210510007499,0.905076694,0.3491742683363732,-0.5792787886776632,0.730524944,0.3166922805348092,-0.5792787886776632,0.796216487,-0.0000266479011359
383950,383950, o6683g0120o.702264.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/01/26/o6683g0120o.702264/o6683g0120o.702264.cm.911507.smf, PS1_V3, 2456683.789087994, 106.161713, 18.055603, w.00000, 45.0,-0.2646423581307981,0.913182204,0.3099398066712552,-0.5792883390360455,0.730518812,0.3166896011407941,-0.5792883390360455,0.796209795,-0.0000266671606673
383951,383951, o6683g0121o.702265.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/01/26/o6683g0121o.702265/o6683g0121o.702265.cm.911509.smf, PS1_V3, 2456683.789752739, 107.913411, 20.803008, w.00000, 45.0,-0.2875273350061123,0.889489864,0.3551560398029857,-0.5792979371273068,0.730512649,0.3166869083466121,-0.5792979371273068,0.796203069,-0.0000266862500750
383954,383954, o6683g0124o.702268.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/01/26/o6683g0124o.702268/o6683g0124o.702268.cm.911513.smf, PS1_V3, 2456683.791726885, 109.050006, 18.359407, w.00000, 45.0,-0.3097796393519207,0.897121093,0.3149766966808143,-0.5793264420442619,0.730494342,0.3166789110866470,-0.5793264420442619,0.796183092,-0.0000267413655081
383967,383967, o6683g0137o.702287.cm, ./smf_downloads/OSS.2014-01-26/o6683g0137o.702287.cm.1825856.smf, PS1_V5, 2456683.8004635535, 105.012315, 20.436789, w.00000, 45.0,-0.2427229923669331,0.905076356,0.3491737940487530,-0.5794526027476291,0.73041324,0.3166435142692939,-0.5794526027476291,0.796094602,-0.0000269567875851
383968,383968, o6683g0138o.702288.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/01/26/o6683g0138o.702288/o6683g0138o.702288.cm.911525.smf, PS1_V3, 2456683.801127709, 106.161714, 18.055597, w.00000, 45.0,-0.2646423831031680,0.913182231,0.3099397071082990,-0.5794621940126701,0.730407069,0.3166408231211621,-0.5794621940126701,0.79608787,-0.0000269712510852
383969,383969, o6683g0139o.702289.cm, ./smf_downloads/OSS.2014-01-26/o6683g0139o.702289.cm.1826835.smf, PS1_V5, 2456683.801789513, 107.913416, 20.803004, w.00000, 45.0,-0.2875274202550440,0.889489863,0.3551559745411426,-0.5794717513900226,0.730400919,0.3166381414585083,-0.5794717513900226,0.796081161,-0.0000269853932101
383972,383972, o6683g0142o.702292.cm, ./smf_downloads/OSS.2014-01-26/o6683g0142o.702292.cm.1826821.smf, PS1_V5, 2456683.8037639037, 109.050006, 18.359407, w.00000, 45.0,-0.3097796393519207,0.897121093,0.3149766966808143,-0.5795002647671201,0.730382568,0.3166301408715669,-0.5795002647671201,0.796061141,-0.0000270259792688
383985,383985, o6683g0155o.702316.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/01/26/o6683g0155o.702316/o6683g0155o.702316.cm.911547.smf, PS1_V3, 2456683.8123416915, 105.01092, 20.436906, w.00000, 45.0,-0.2427007714141831,0.905081577,0.3491757075534319,-0.5796241471261743,0.730302758,0.3165953776804509,-0.5796241471261743,0.79597409,-0.0000271742696926
383986,383986, o6683g0156o.702315.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/01/26/o6683g0156o.702315/o6683g0156o.702315.cm.911548.smf, PS1_V3, 2456683.8130003274, 106.161705, 18.055605, w.00000, 45.0,-0.2646422276150627,0.913182231,0.3099398398589065,-0.5796336595420899,0.730296625,0.3165927081278254,-0.5796336595420899,0.7959674,-0.0000271837638678
383987,383987, o6683g0157o.702317.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/01/26/o6683g0157o.702317/o6683g0157o.702317.cm.911545.smf, PS1_V3, 2456683.8146240963, 107.913451, 20.802965, w.00000, 45.0,-0.2875280379699064,0.889489917,0.3551553382380807,-0.5796571110688473,0.7302815,0.3165861265613685,-0.5796571110688473,0.795950906,-0.0000272060135527
383990,383990, o6683g0161o.702306.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/01/26/o6683g0161o.702306/o6683g0161o.702306.cm.911541.smf, PS1_V3, 2456683.818767086, 109.049991, 18.35941, w.00000, 45.0,-0.3097793991032375,0.897121159,0.3149767463755425,-0.5797169471107625,0.730242889,0.3165693327463590,-0.5797169471107625,0.7959088,-0.0000272553123639
383994,383994, o6683g0169o.702314.cm, ./smf_downloads/OSS.2014-01-26/o6683g0169o.702314.cm.1826818.smf, PS1_V5, 2456683.8330963687, 109.049997, 18.35941, w.00000, 45.0,-0.3097794930495438,0.897121126,0.3149767463755425,-0.5799238952663623,0.730109105,0.3165112352446656,-0.5799238952663623,0.795762947,-0.0000273427140822
384007,384007, o6683g0182o.702332.cm, ./smf_downloads/OSS.2014-01-26/o6683g0182o.702332.cm.1825849.smf, PS1_V5, 2456683.841703804, 105.011648, 20.436832, w.00000, 45.0,-0.2427123881677951,0.905078929,0.3491744973027786,-0.5800481935458452,0.730028565,0.3164763270023251,-0.5800481935458452,0.795675166,-0.0000273330444226
384008,384008, o6683g0183o.702333.cm, ./smf_downloads/OSS.2014-01-26/o6683g0183o.702333.cm.1825850.smf, PS1_V5, 2456683.8423674353, 106.161716, 18.055596, w.00000, 45.0,-0.2646424164849632,0.913182227,0.3099396905144727,-0.5800577762622888,0.730022349,0.3164736352817035,-0.5800577762622888,0.795668393,-0.0000273303606029
384009,384009, o6683g0184o.702334.cm, ./smf_downloads/OSS.2014-01-26/o6683g0184o.702334.cm.1826829.smf, PS1_V5, 2456683.8430222617, 107.913411, 20.803009, w.00000, 45.0,-0.2875273330995380,0.889489859,0.3551560561184463,-0.5800672317346213,0.730016216,0.3164709792308200,-0.5800672317346213,0.795661709,-0.0000273274405689
384012,384012, o6683g0187o.702337.cm, ./smf_downloads/OSS.2014-01-26/o6683g0187o.702337.cm.1826838.smf, PS1_V5, 2456683.844994427, 109.050018, 18.359399, w.00000, 45.0,-0.3097798415989849,0.89712107,0.3149765641615348,-0.5800957084766608,0.729997738,0.3164629796460386,-0.5800957084766608,0.795641574,-0.0000273170155865
386262,386262, o6708g0080o.706402.cm, ./smf_downloads/OSS.2014-02-20/o6708g0080o.706402.cm.1826996.smf, PS1_V5, 2456708.7338081994, 106.686857, 26.593191, w.00000, 45.0,-0.2567634390996417,0.856550924,0.4476528238627066,-0.8672719135739356,0.435655059,0.1888634265500471,-0.8672719135739356,0.474831258,-0.0000148241917285
386279,386279, o6708g0097o.706419.cm, ./smf_downloads/OSS.2014-02-20/o6708g0097o.706419.cm.1826994.smf, PS1_V5, 2456708.7450483427, 106.686911, 26.593197, w.00000, 45.0,-0.2567642329190975,0.856550637,0.4476529175038885,-0.8673707244453539,0.435499313,0.1887956890296050,-0.8673707244453539,0.47466142,-0.0000150202371994
386296,386296, o6708g0114o.706437.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/02/20/o6708g0114o.706437/o6708g0114o.706437.cm.917360.smf, PS1_V3, 2456708.7562748482, 106.686907, 26.593192, w.00000, 45.0,-0.2567641843377935,0.856550693,0.4476528394695705,-0.8674694103622246,0.435343543,0.1887280263976115,-0.8674694103622246,0.474491589,-0.0000151373617627
386313,386313, o6708g0131o.706454.cm, ./ps1-sweetspot-cat/gpc1/OSS.nt/2014/02/20/o6708g0131o.706454/o6708g0131o.706454.cm.917375.smf, PS1_V3, 2456708.768039292, 106.686897, 26.593193, w.00000, 45.0,-0.2567640325980507,0.85655073,0.4476528550764344,-0.8675728042485629,0.435180076,0.1886571137422225,-0.8675728042485629,0.474313403,-0.0000151750947627
389496,389496, o6715g0219o.710288.cm, ./smf_downloads/3PI.2014-02-27/o6715g0219o.710288.cm.1441548.smf, PS1_V5, 2456715.8378995, 96.151387, 22.381299, g.00000, 43.0,-0.0990838135037157,0.919346332,0.3807685897575924,-0.9211868901734301,0.333769271,0.1446941715097128,-0.9211868901734301,0.363783355,-0.0000114843812170
389516,389516, o6715g0239o.710308.cm, ./smf_downloads/3PI.2014-02-27/o6715g0239o.710308.cm.1441549.smf, PS1_V5, 2456715.850927117, 96.151429, 22.381302, g.00000, 43.0,-0.0990844852833688,0.91934624,0.3807686381732189,-0.9212755978146279,0.333575298,0.1446108944784916,-0.9212755978146279,0.363572263,-0.0000107316573716
389517,389517, o6715g0240o.710307.cm, ./smf_downloads/3PI.2014-02-27/o6715g0240o.710307.cm.1431005.smf, PS1_V5, 2456715.852384438, 98.132117, 24.35633, g.00000, 43.0,-0.1288663199102726,0.901837734,0.4124102002151551,-0.9212855082960428,0.333553585,0.1446015782953423,-0.9212855082960428,0.363548635,-0.0000106420579868
389518,389518, o6715g0241o.710310.cm, ./smf_downloads/3PI.2014-02-27/o6715g0241o.710310.cm.1431205.smf, PS1_V5, 2456715.853019884, 97.632194, 27.354113, g.00000, 43.0,-0.1179626255026672,0.880315308,0.4594886043666028,-0.9212898288062271,0.333544116,0.1445975160631797,-0.9212898288062271,0.363538332,-0.0000106026572273
389519,389519, o6715g0242o.710309.cm, ./smf_downloads/3PI.2014-02-27/o6715g0242o.710309.cm.1431006.smf, PS1_V5, 2456715.853657677, 100.366216, 26.163092, g.00000, 43.0,-0.1615030580392451,0.882892664,0.4409277777873727,-0.9212941647653290,0.333534612,0.1445934388090999,-0.9212941647653290,0.36352799,-0.0000105629090478
389521,389521, o6715g0244o.710312.cm, ./smf_downloads/3PI.2014-02-27/o6715g0244o.710312.cm.1431210.smf, PS1_V5, 2456715.854935724, 102.766187, 27.531604, g.00000, 43.0,-0.1959491128328469,0.864835331,0.4622378126918787,-0.9213028518736690,0.333515565,0.1445852685120934,-0.9213028518736690,0.363507265,-0.0000104826531006
389522,389522, o6715g0245o.710314.cm, ./smf_downloads/3PI.2014-02-27/o6715g0245o.710314.cm.1431211.smf, PS1_V5, 2456715.8559926287, 105.643309, 28.144374, g.00000, 43.0,-0.2377651192192057,0.849100493,0.4716949228059312,-0.9213100342781699,0.333499812,0.1445785118752670,-0.9213100342781699,0.363490125,-0.0000104156759692
389533,389533, o6715g0256o.710323.cm, ./smf_downloads/3PI.2014-02-27/o6715g0256o.710323.cm.1431009.smf, PS1_V5, 2456715.8634032877, 106.589498, 23.223399, g.00000, 43.0,-0.2623788634769827,0.880722002,0.3943172420351880,-0.9213603543440821,0.333389318,0.1445311351876359,-0.9213603543440821,0.363369903,-0.0000099308526136
389534,389534, o6715g0257o.710326.cm, ./smf_downloads/3PI.2014-02-27/o6715g0257o.710326.cm.1431010.smf, PS1_V5, 2456715.8640400525, 104.302708, 25.3518, g.00000, 43.0,-0.2232533621307297,0.87568491,0.4281750520739270,-0.9213646747540981,0.333379821,0.1445270642029677,-0.9213646747540981,0.36335957,-0.0000098879724135
389535,389535, o6715g0258o.710325.cm, ./smf_downloads/3PI.2014-02-27/o6715g0258o.710325.cm.1431011.smf, PS1_V5, 2456715.8647086667, 101.151899, 23.680091, g.00000, 43.0,-0.1771259920356691,0.898509913,0.4016295801555814,-0.9213692106768637,0.333369847,0.1445227895778618,-0.9213692106768637,0.363348719,-0.0000098427427190
389536,389536, o6715g0259o.710328.cm, ./smf_downloads/3PI.2014-02-27/o6715g0259o.710328.cm.1431012.smf, PS1_V5, 2456715.8653840143, 98.132094, 24.356298, g.00000, 43.0,-0.1288659904713482,0.901838014,0.4124096914176799,-0.9213737916711044,0.333359773,0.1445184718831172,-0.9213737916711044,0.363337759,-0.0000097968454141
389537,389537, o6715g0260o.710327.cm, ./smf_downloads/3PI.2014-02-27/o6715g0260o.710327.cm.1431212.smf, PS1_V5, 2456715.8660184033, 97.632206, 27.354109, g.00000, 43.0,-0.1179628141359113,0.880315315,0.4594885423596844,-0.9213780942768492,0.333350309,0.1445144160298031,-0.9213780942768492,0.363327463,-0.0000097535382569
389538,389538, o6715g0261o.710330.cm, ./smf_downloads/3PI.2014-02-27/o6715g0261o.710330.cm.1431013.smf, PS1_V5, 2456715.8666532855, 100.366212, 26.163101, g.00000, 43.0,-0.1615029839389867,0.882892608,0.4409279187730272,-0.9213823996827843,0.333340838,0.1445103570051958,-0.9213823996827843,0.363317158,-0.0000097100105245
389540,389540, o6715g0263o.710332.cm, ./smf_downloads/3PI.2014-02-27/o6715g0263o.710332.cm.1431218.smf, PS1_V5, 2456715.867927285, 102.766201, 27.531599, g.00000, 43.0,-0.1959493330655628,0.864835322,0.4622377353078176,-0.9213910375647916,0.33332183,0.1445022118230270,-0.9213910375647916,0.363296478,-0.0000096221034015
389541,389541, o6715g0264o.710331.cm, ./smf_downloads/3PI.2014-02-27/o6715g0264o.710331.cm.1431222.smf, PS1_V5, 2456715.8685633345, 105.642611, 28.144501, g.00000, 43.0,-0.2377544932043327,0.849102383,0.4716968772899292,-0.9213953492351540,0.333312339,0.1444981452789016,-0.9213953492351540,0.363286153,-0.0000095779364023
389552,389552, o6715g0275o.710345.cm, ./smf_downloads/3PI.2014-02-27/o6715g0275o.710345.cm.1431014.smf, PS1_V5, 2456715.876018729, 106.589505, 23.223397, g.00000, 43.0,-0.2623789750073467,0.880721983,0.3943172099569303,-0.9214458462646135,0.333201058,0.1444504782789758,-0.9214458462646135,0.363165094,-0.0000090466429888
389553,389553, o6715g0276o.710344.cm, ./smf_downloads/3PI.2014-02-27/o6715g0276o.710344.cm.1431016.smf, PS1_V5, 2456715.8766523344, 104.302698, 25.351815, g.00000, 43.0,-0.2232531816021620,0.87568484,0.4281752886609232,-0.9214501342079446,0.333191598,0.1444464271261879,-0.9214501342079446,0.363154803,-0.0000090003563281
389554,389554, o6715g0277o.710343.cm, ./smf_downloads/3PI.2014-02-27/o6715g0277o.710343.cm.1431017.smf, PS1_V5, 2456715.8773147175, 101.151899, 23.680097, g.00000, 43.0,-0.1771259839010922,0.898509871,0.4016296760581619,-0.9214546162938420,0.333181707,0.1444421919533758,-0.9214546162938420,0.363144044,-0.0000089517809725
393331,393331, o6730g0169o.715498.cm, ./smf_downloads/3PI.2014-03-14/o6730g0169o.715498.cm.1437747.smf, PS1_V5, 2456730.7965619457, 96.151411, 22.381297, i.00000, 45.0,-0.0990842000228471,0.919346304,0.3807685574805075,-0.9876290504830030,0.104437797,0.0452813909154769,-0.9876290504830030,0.113831708,0.0000018940658414
393332,393332, o6730g0170o.715497.cm, ./smf_downloads/3PI.2014-03-14/o6730g0170o.715497.cm.1437748.smf, PS1_V5, 2456730.7972364523, 97.149216, 19.505604, i.00000, 45.0,-0.1173112758350452,0.935280431,0.3338990557527793,-0.9876307085139241,0.104427093,0.0452767898444703,-0.9876307085139241,0.113820057,0.0000019304500659
